X,survey_name,scale_name,scored_scale,pID,score,n_items,n_missing,method,measure,score_std
1287,LP2 well-being prediction,PWB,purpose,WBP207,4.33333333333333,3,0,mean,PWB purpose,-1.08538924451484
1288,LP2 well-being prediction,PWB,purpose,WBP208,5,3,0,mean,PWB purpose,-0.415070225743701
1289,LP2 well-being prediction,PWB,purpose,WBP209,5.33333333333333,3,0,mean,PWB purpose,-0.079910716358136
1290,LP2 well-being prediction,PWB,purpose,WBP210,6,3,0,mean,PWB purpose,0.590408302413003
1291,LP2 well-being prediction,PWB,purpose,WBP211,4.66666666666667,3,0,mean,PWB purpose,-0.750229735129266
1292,LP2 well-being prediction,PWB,purpose,WBP212,6.33333333333333,3,0,mean,PWB purpose,0.925567811798569
1293,LP2 well-being prediction,PWB,purpose,WBP213,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1294,LP2 well-being prediction,PWB,purpose,WBP214,6.66666666666667,3,0,mean,PWB purpose,1.26072732118414
1295,LP2 well-being prediction,PWB,purpose,WBP215,5,3,0,mean,PWB purpose,-0.415070225743701
1296,LP2 well-being prediction,PWB,purpose,WBP216,7,3,0,mean,PWB purpose,1.59588683056971
1297,LP2 well-being prediction,PWB,self_acceptance,WBP001,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1298,LP2 well-being prediction,PWB,self_acceptance,WBP002,6,3,0,mean,PWB self_acceptance,0.502705858598999
1299,LP2 well-being prediction,PWB,self_acceptance,WBP003,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1300,LP2 well-being prediction,PWB,self_acceptance,WBP004,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1301,LP2 well-being prediction,PWB,self_acceptance,WBP005,6,3,0,mean,PWB self_acceptance,0.502705858598999
1302,LP2 well-being prediction,PWB,self_acceptance,WBP006,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1303,LP2 well-being prediction,PWB,self_acceptance,WBP007,1.66666666666667,3,0,mean,PWB self_acceptance,-3.14012782126161
1304,LP2 well-being prediction,PWB,self_acceptance,WBP008,6,3,0,mean,PWB self_acceptance,0.502705858598999
1305,LP2 well-being prediction,PWB,self_acceptance,WBP009,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1306,LP2 well-being prediction,PWB,self_acceptance,WBP010,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1307,LP2 well-being prediction,PWB,self_acceptance,WBP011,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1308,LP2 well-being prediction,PWB,self_acceptance,WBP012,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1309,LP2 well-being prediction,PWB,self_acceptance,WBP013,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1310,LP2 well-being prediction,PWB,self_acceptance,WBP014,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1311,LP2 well-being prediction,PWB,self_acceptance,WBP015,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1312,LP2 well-being prediction,PWB,self_acceptance,WBP016,5.16666666666667,6,0,mean,PWB self_acceptance,-0.197839079835733
1313,LP2 well-being prediction,PWB,self_acceptance,WBP017,2.66666666666667,3,0,mean,PWB self_acceptance,-2.29947389513993
1314,LP2 well-being prediction,PWB,self_acceptance,WBP018,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1315,LP2 well-being prediction,PWB,self_acceptance,WBP019,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1316,LP2 well-being prediction,PWB,self_acceptance,WBP020,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1317,LP2 well-being prediction,PWB,self_acceptance,WBP021,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1318,LP2 well-being prediction,PWB,self_acceptance,WBP022,6.33333333333333,6,0,mean,PWB self_acceptance,0.78292383397289
1319,LP2 well-being prediction,PWB,self_acceptance,WBP023,7,3,0,mean,PWB self_acceptance,1.34335978472068
1320,LP2 well-being prediction,PWB,self_acceptance,WBP024,5.5,6,0,mean,PWB self_acceptance,0.0823788955381583
1321,LP2 well-being prediction,PWB,self_acceptance,WBP025,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1322,LP2 well-being prediction,PWB,self_acceptance,WBP026,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1323,LP2 well-being prediction,PWB,self_acceptance,WBP027,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1324,LP2 well-being prediction,PWB,self_acceptance,WBP028,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1325,LP2 well-being prediction,PWB,self_acceptance,WBP029,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1326,LP2 well-being prediction,PWB,self_acceptance,WBP030,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1327,LP2 well-being prediction,PWB,self_acceptance,WBP031,6,3,0,mean,PWB self_acceptance,0.502705858598999
1328,LP2 well-being prediction,PWB,self_acceptance,WBP032,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1329,LP2 well-being prediction,PWB,self_acceptance,WBP033,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1330,LP2 well-being prediction,PWB,self_acceptance,WBP034,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1331,LP2 well-being prediction,PWB,self_acceptance,WBP035,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1332,LP2 well-being prediction,PWB,self_acceptance,WBP036,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1333,LP2 well-being prediction,PWB,self_acceptance,WBP037,4,3,0,mean,PWB self_acceptance,-1.17860199364436
1334,LP2 well-being prediction,PWB,self_acceptance,WBP038,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1335,LP2 well-being prediction,PWB,self_acceptance,WBP039,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1336,LP2 well-being prediction,PWB,self_acceptance,WBP040,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1337,LP2 well-being prediction,PWB,self_acceptance,WBP041,6,3,0,mean,PWB self_acceptance,0.502705858598999
1338,LP2 well-being prediction,PWB,self_acceptance,WBP042,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1339,LP2 well-being prediction,PWB,self_acceptance,WBP043,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1340,LP2 well-being prediction,PWB,self_acceptance,WBP044,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1341,LP2 well-being prediction,PWB,self_acceptance,WBP045,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1342,LP2 well-being prediction,PWB,self_acceptance,WBP046,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1343,LP2 well-being prediction,PWB,self_acceptance,WBP047,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1344,LP2 well-being prediction,PWB,self_acceptance,WBP048,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1345,LP2 well-being prediction,PWB,self_acceptance,WBP049,4.83333333333333,6,0,mean,PWB self_acceptance,-0.478057055209631
1346,LP2 well-being prediction,PWB,self_acceptance,WBP050,6,3,0,mean,PWB self_acceptance,0.502705858598999
1347,LP2 well-being prediction,PWB,self_acceptance,WBP051,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1348,LP2 well-being prediction,PWB,self_acceptance,WBP052,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1349,LP2 well-being prediction,PWB,self_acceptance,WBP053,6,3,0,mean,PWB self_acceptance,0.502705858598999
1350,LP2 well-being prediction,PWB,self_acceptance,WBP054,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1351,LP2 well-being prediction,PWB,self_acceptance,WBP055,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1352,LP2 well-being prediction,PWB,self_acceptance,WBP056,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1353,LP2 well-being prediction,PWB,self_acceptance,WBP057,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1354,LP2 well-being prediction,PWB,self_acceptance,WBP058,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1355,LP2 well-being prediction,PWB,self_acceptance,WBP059,6,3,0,mean,PWB self_acceptance,0.502705858598999
1356,LP2 well-being prediction,PWB,self_acceptance,WBP060,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1357,LP2 well-being prediction,PWB,self_acceptance,WBP061,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1358,LP2 well-being prediction,PWB,self_acceptance,WBP062,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1359,LP2 well-being prediction,PWB,self_acceptance,WBP063,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1360,LP2 well-being prediction,PWB,self_acceptance,WBP064,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1361,LP2 well-being prediction,PWB,self_acceptance,WBP065,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1362,LP2 well-being prediction,PWB,self_acceptance,WBP066,7,3,0,mean,PWB self_acceptance,1.34335978472068
1363,LP2 well-being prediction,PWB,self_acceptance,WBP067,3,3,0,mean,PWB self_acceptance,-2.01925591976604
1364,LP2 well-being prediction,PWB,self_acceptance,WBP068,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1365,LP2 well-being prediction,PWB,self_acceptance,WBP069,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1366,LP2 well-being prediction,PWB,self_acceptance,WBP070,6,3,0,mean,PWB self_acceptance,0.502705858598999
1367,LP2 well-being prediction,PWB,self_acceptance,WBP071,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1368,LP2 well-being prediction,PWB,self_acceptance,WBP072,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1369,LP2 well-being prediction,PWB,self_acceptance,WBP073,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1370,LP2 well-being prediction,PWB,self_acceptance,WBP074,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1371,LP2 well-being prediction,PWB,self_acceptance,WBP075,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1372,LP2 well-being prediction,PWB,self_acceptance,WBP076,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1373,LP2 well-being prediction,PWB,self_acceptance,WBP077,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1374,LP2 well-being prediction,PWB,self_acceptance,WBP078,6,3,0,mean,PWB self_acceptance,0.502705858598999
1375,LP2 well-being prediction,PWB,self_acceptance,WBP079,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1376,LP2 well-being prediction,PWB,self_acceptance,WBP080,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1377,LP2 well-being prediction,PWB,self_acceptance,WBP081,6,3,0,mean,PWB self_acceptance,0.502705858598999
1378,LP2 well-being prediction,PWB,self_acceptance,WBP082,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1379,LP2 well-being prediction,PWB,self_acceptance,WBP083,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1380,LP2 well-being prediction,PWB,self_acceptance,WBP084,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1381,LP2 well-being prediction,PWB,self_acceptance,WBP085,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1382,LP2 well-being prediction,PWB,self_acceptance,WBP086,6,3,0,mean,PWB self_acceptance,0.502705858598999
1383,LP2 well-being prediction,PWB,self_acceptance,WBP087,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1384,LP2 well-being prediction,PWB,self_acceptance,WBP088,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1385,LP2 well-being prediction,PWB,self_acceptance,WBP089,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1386,LP2 well-being prediction,PWB,self_acceptance,WBP090,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1387,LP2 well-being prediction,PWB,self_acceptance,WBP091,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1388,LP2 well-being prediction,PWB,self_acceptance,WBP092,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1389,LP2 well-being prediction,PWB,self_acceptance,WBP093,3,3,0,mean,PWB self_acceptance,-2.01925591976604
1390,LP2 well-being prediction,PWB,self_acceptance,WBP094,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1391,LP2 well-being prediction,PWB,self_acceptance,WBP095,6.5,6,0,mean,PWB self_acceptance,0.923032821659839
1392,LP2 well-being prediction,PWB,self_acceptance,WBP096,6,3,0,mean,PWB self_acceptance,0.502705858598999
1393,LP2 well-being prediction,PWB,self_acceptance,WBP097,7,3,0,mean,PWB self_acceptance,1.34335978472068
1394,LP2 well-being prediction,PWB,self_acceptance,WBP098,6.83333333333333,6,0,mean,PWB self_acceptance,1.20325079703373
1395,LP2 well-being prediction,PWB,self_acceptance,WBP099,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1396,LP2 well-being prediction,PWB,self_acceptance,WBP100,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1397,LP2 well-being prediction,PWB,self_acceptance,WBP101,6,3,0,mean,PWB self_acceptance,0.502705858598999
1398,LP2 well-being prediction,PWB,self_acceptance,WBP102,4,3,0,mean,PWB self_acceptance,-1.17860199364436
1399,LP2 well-being prediction,PWB,self_acceptance,WBP103,4.16666666666667,6,0,mean,PWB self_acceptance,-1.03849300595741
1400,LP2 well-being prediction,PWB,self_acceptance,WBP104,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1401,LP2 well-being prediction,PWB,self_acceptance,WBP105,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1402,LP2 well-being prediction,PWB,self_acceptance,WBP106,6,3,0,mean,PWB self_acceptance,0.502705858598999
1403,LP2 well-being prediction,PWB,self_acceptance,WBP107,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1404,LP2 well-being prediction,PWB,self_acceptance,WBP108,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1405,LP2 well-being prediction,PWB,self_acceptance,WBP109,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1406,LP2 well-being prediction,PWB,self_acceptance,WBP110,5.5,6,0,mean,PWB self_acceptance,0.0823788955381583
1407,LP2 well-being prediction,PWB,self_acceptance,WBP111,6,6,0,mean,PWB self_acceptance,0.502705858598999
1408,LP2 well-being prediction,PWB,self_acceptance,WBP112,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1409,LP2 well-being prediction,PWB,self_acceptance,WBP113,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1410,LP2 well-being prediction,PWB,self_acceptance,WBP114,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1411,LP2 well-being prediction,PWB,self_acceptance,WBP115,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1412,LP2 well-being prediction,PWB,self_acceptance,WBP116,6,3,0,mean,PWB self_acceptance,0.502705858598999
1413,LP2 well-being prediction,PWB,self_acceptance,WBP117,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1414,LP2 well-being prediction,PWB,self_acceptance,WBP118,7,3,0,mean,PWB self_acceptance,1.34335978472068
1415,LP2 well-being prediction,PWB,self_acceptance,WBP119,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1416,LP2 well-being prediction,PWB,self_acceptance,WBP120,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1417,LP2 well-being prediction,PWB,self_acceptance,WBP121,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1418,LP2 well-being prediction,PWB,self_acceptance,WBP122,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1419,LP2 well-being prediction,PWB,self_acceptance,WBP123,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1420,LP2 well-being prediction,PWB,self_acceptance,WBP124,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1421,LP2 well-being prediction,PWB,self_acceptance,WBP125,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1422,LP2 well-being prediction,PWB,self_acceptance,WBP126,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1423,LP2 well-being prediction,PWB,self_acceptance,WBP127,7,3,0,mean,PWB self_acceptance,1.34335978472068
1424,LP2 well-being prediction,PWB,self_acceptance,WBP128,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1425,LP2 well-being prediction,PWB,self_acceptance,WBP129,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1426,LP2 well-being prediction,PWB,self_acceptance,WBP130,4,3,0,mean,PWB self_acceptance,-1.17860199364436
1427,LP2 well-being prediction,PWB,self_acceptance,WBP131,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1428,LP2 well-being prediction,PWB,self_acceptance,WBP132,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1429,LP2 well-being prediction,PWB,self_acceptance,WBP133,1.66666666666667,3,0,mean,PWB self_acceptance,-3.14012782126161
1430,LP2 well-being prediction,PWB,self_acceptance,WBP134,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1431,LP2 well-being prediction,PWB,self_acceptance,WBP135,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1432,LP2 well-being prediction,PWB,self_acceptance,WBP136,6,3,0,mean,PWB self_acceptance,0.502705858598999
1433,LP2 well-being prediction,PWB,self_acceptance,WBP137,7,3,0,mean,PWB self_acceptance,1.34335978472068
1434,LP2 well-being prediction,PWB,self_acceptance,WBP138,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1435,LP2 well-being prediction,PWB,self_acceptance,WBP139,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1436,LP2 well-being prediction,PWB,self_acceptance,WBP140,6,3,0,mean,PWB self_acceptance,0.502705858598999
1437,LP2 well-being prediction,PWB,self_acceptance,WBP141,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1438,LP2 well-being prediction,PWB,self_acceptance,WBP142,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1439,LP2 well-being prediction,PWB,self_acceptance,WBP143,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1440,LP2 well-being prediction,PWB,self_acceptance,WBP144,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1441,LP2 well-being prediction,PWB,self_acceptance,WBP145,6,3,0,mean,PWB self_acceptance,0.502705858598999
1442,LP2 well-being prediction,PWB,self_acceptance,WBP146,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1443,LP2 well-being prediction,PWB,self_acceptance,WBP147,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1444,LP2 well-being prediction,PWB,self_acceptance,WBP148,6,3,0,mean,PWB self_acceptance,0.502705858598999
1445,LP2 well-being prediction,PWB,self_acceptance,WBP149,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1446,LP2 well-being prediction,PWB,self_acceptance,WBP150,6,3,0,mean,PWB self_acceptance,0.502705858598999
1447,LP2 well-being prediction,PWB,self_acceptance,WBP151,5.16666666666667,6,0,mean,PWB self_acceptance,-0.197839079835733
1448,LP2 well-being prediction,PWB,self_acceptance,WBP152,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1449,LP2 well-being prediction,PWB,self_acceptance,WBP153,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1450,LP2 well-being prediction,PWB,self_acceptance,WBP154,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1451,LP2 well-being prediction,PWB,self_acceptance,WBP155,6,3,0,mean,PWB self_acceptance,0.502705858598999
1452,LP2 well-being prediction,PWB,self_acceptance,WBP156,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1453,LP2 well-being prediction,PWB,self_acceptance,WBP157,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1454,LP2 well-being prediction,PWB,self_acceptance,WBP158,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1455,LP2 well-being prediction,PWB,self_acceptance,WBP159,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1456,LP2 well-being prediction,PWB,self_acceptance,WBP160,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1457,LP2 well-being prediction,PWB,self_acceptance,WBP161,4,3,0,mean,PWB self_acceptance,-1.17860199364436
1458,LP2 well-being prediction,PWB,self_acceptance,WBP162,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1459,LP2 well-being prediction,PWB,self_acceptance,WBP163,6,3,0,mean,PWB self_acceptance,0.502705858598999
1460,LP2 well-being prediction,PWB,self_acceptance,WBP164,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1461,LP2 well-being prediction,PWB,self_acceptance,WBP165,6,3,0,mean,PWB self_acceptance,0.502705858598999
1462,LP2 well-being prediction,PWB,self_acceptance,WBP166,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1463,LP2 well-being prediction,PWB,self_acceptance,WBP167,6,3,0,mean,PWB self_acceptance,0.502705858598999
1464,LP2 well-being prediction,PWB,self_acceptance,WBP168,7,3,0,mean,PWB self_acceptance,1.34335978472068
1465,LP2 well-being prediction,PWB,self_acceptance,WBP169,4,3,0,mean,PWB self_acceptance,-1.17860199364436
1466,LP2 well-being prediction,PWB,self_acceptance,WBP170,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1467,LP2 well-being prediction,PWB,self_acceptance,WBP171,7,3,0,mean,PWB self_acceptance,1.34335978472068
1468,LP2 well-being prediction,PWB,self_acceptance,WBP172,2.66666666666667,3,0,mean,PWB self_acceptance,-2.29947389513993
1469,LP2 well-being prediction,PWB,self_acceptance,WBP173,2,3,0,mean,PWB self_acceptance,-2.85990984588772
1470,LP2 well-being prediction,PWB,self_acceptance,WBP174,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1471,LP2 well-being prediction,PWB,self_acceptance,WBP175,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1472,LP2 well-being prediction,PWB,self_acceptance,WBP176,2.66666666666667,3,0,mean,PWB self_acceptance,-2.29947389513993
1473,LP2 well-being prediction,PWB,self_acceptance,WBP177,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1474,LP2 well-being prediction,PWB,self_acceptance,WBP178,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1475,LP2 well-being prediction,PWB,self_acceptance,WBP179,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1476,LP2 well-being prediction,PWB,self_acceptance,WBP180,6,3,0,mean,PWB self_acceptance,0.502705858598999
1477,LP2 well-being prediction,PWB,self_acceptance,WBP181,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1478,LP2 well-being prediction,PWB,self_acceptance,WBP182,6,3,0,mean,PWB self_acceptance,0.502705858598999
1479,LP2 well-being prediction,PWB,self_acceptance,WBP183,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1480,LP2 well-being prediction,PWB,self_acceptance,WBP184,1,3,0,mean,PWB self_acceptance,-3.7005637720094
1481,LP2 well-being prediction,PWB,self_acceptance,WBP185,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1482,LP2 well-being prediction,PWB,self_acceptance,WBP186,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1483,LP2 well-being prediction,PWB,self_acceptance,WBP187,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1484,LP2 well-being prediction,PWB,self_acceptance,WBP188,6.16666666666667,6,0,mean,PWB self_acceptance,0.642814846285948
1485,LP2 well-being prediction,PWB,self_acceptance,WBP189,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1486,LP2 well-being prediction,PWB,self_acceptance,WBP190,7,3,0,mean,PWB self_acceptance,1.34335978472068
1487,LP2 well-being prediction,PWB,self_acceptance,WBP191,6,3,0,mean,PWB self_acceptance,0.502705858598999
1488,LP2 well-being prediction,PWB,self_acceptance,WBP192,7,3,0,mean,PWB self_acceptance,1.34335978472068
1489,LP2 well-being prediction,PWB,self_acceptance,WBP193,7,3,0,mean,PWB self_acceptance,1.34335978472068
1490,LP2 well-being prediction,PWB,self_acceptance,WBP194,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1491,LP2 well-being prediction,PWB,self_acceptance,WBP195,5,3,0,mean,PWB self_acceptance,-0.337948067522682
1492,LP2 well-being prediction,PWB,self_acceptance,WBP196,6,3,0,mean,PWB self_acceptance,0.502705858598999
1493,LP2 well-being prediction,PWB,self_acceptance,WBP197,4.33333333333333,3,0,mean,PWB self_acceptance,-0.898384018270471
1494,LP2 well-being prediction,PWB,self_acceptance,WBP198,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1495,LP2 well-being prediction,PWB,self_acceptance,WBP199,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1496,LP2 well-being prediction,PWB,self_acceptance,WBP200,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1497,LP2 well-being prediction,PWB,self_acceptance,WBP201,6,3,0,mean,PWB self_acceptance,0.502705858598999
1498,LP2 well-being prediction,PWB,self_acceptance,WBP202,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1499,LP2 well-being prediction,PWB,self_acceptance,WBP203,6.66666666666667,3,0,mean,PWB self_acceptance,1.06314180934679
1500,LP2 well-being prediction,PWB,self_acceptance,WBP204,6,3,0,mean,PWB self_acceptance,0.502705858598999
1501,LP2 well-being prediction,PWB,self_acceptance,WBP205,1.33333333333333,3,0,mean,PWB self_acceptance,-3.42034579663551
1502,LP2 well-being prediction,PWB,self_acceptance,WBP206,5.33333333333333,3,0,mean,PWB self_acceptance,-0.0577300921487909
1503,LP2 well-being prediction,PWB,self_acceptance,WBP207,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1504,LP2 well-being prediction,PWB,self_acceptance,WBP208,3.33333333333333,3,0,mean,PWB self_acceptance,-1.73903794439215
1505,LP2 well-being prediction,PWB,self_acceptance,WBP209,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1506,LP2 well-being prediction,PWB,self_acceptance,WBP210,6,3,0,mean,PWB self_acceptance,0.502705858598999
1507,LP2 well-being prediction,PWB,self_acceptance,WBP211,4.66666666666667,3,0,mean,PWB self_acceptance,-0.618166042896573
1508,LP2 well-being prediction,PWB,self_acceptance,WBP212,4,3,0,mean,PWB self_acceptance,-1.17860199364436
1509,LP2 well-being prediction,PWB,self_acceptance,WBP213,3.66666666666667,3,0,mean,PWB self_acceptance,-1.45881996901825
1510,LP2 well-being prediction,PWB,self_acceptance,WBP214,6.33333333333333,3,0,mean,PWB self_acceptance,0.78292383397289
1511,LP2 well-being prediction,PWB,self_acceptance,WBP215,5.66666666666667,3,0,mean,PWB self_acceptance,0.222487883225108
1512,LP2 well-being prediction,PWB,self_acceptance,WBP216,7,3,0,mean,PWB self_acceptance,1.34335978472068
1513,LP2 well-being prediction,SWLS,mean,WBP001,5.8,5,0,mean,SWLS mean,0.682097408429193
1514,LP2 well-being prediction,SWLS,mean,WBP002,6.2,5,0,mean,SWLS mean,0.994243680083231
